,Compound_CID,IUPAC_Name,SMILES
2108,73213,"(3R,4aR,12bS)-4a,8,12b-trihydroxy-9-[(2R,4R,5S,6R)-4-hydroxy-6-methyl-5-[(2S,5S,6S)-6-methyl-5-[[(2R,6S)-6-methyl-5-oxo-2H-pyran-2-yl]oxy]oxan-2-yl]oxyoxan-2-yl]-3-methyl-3-[(2S,5S,6S)-6-methyl-5-[[(2R,6S)-6-methyl-5-oxo-2H-pyran-2-yl]oxy]oxan-2-yl]oxy-2,4-dihydrobenzo[a]anthracene-1,7,12-trione",C[C@H]1[C@H](CC[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@H]2O)C3=C(C4=C(C=C3)C(=O)C5=C(C4=O)C=C[C@]6([C@@]5(C(=O)C[C@](C6)(C)O[C@H]7CC[C@@H]([C@@H](O7)C)O[C@H]8C=CC(=O)[C@@H](O8)C)O)O)O)C)O[C@H]9C=CC(=O)[C@@H](O9)C
2109,73305,"cis-(1R,2S)-2-aminocyclopentane-1-carboxylic acid",C1C[C@H]([C@H](C1)N)C(=O)O
2110,73593,"methyl (1R,2R,4S)-4-[(2R,4S,5S,6S)-4-(dimethylamino)-5-[[(1R,3R,5S,8S,10S,12S,14S)-5,14-dimethyl-6-oxo-2,4,9,13-tetraoxatricyclo[8.4.0.03,8]tetradecan-12-yl]oxy]-6-methyloxan-2-yl]oxy-2-ethyl-2,5,7,10-tetrahydroxy-6,11-dioxo-3,4-dihydro-1H-tetracene-1-carboxylate",CC[C@]1(C[C@@H](C2=C(C3=C(C=C2[C@H]1C(=O)OC)C(=O)C4=C(C=CC(=C4C3=O)O)O)O)O[C@H]5C[C@@H]([C@@H]([C@@H](O5)C)O[C@H]6C[C@H]7[C@@H]([C@@H](O6)C)O[C@H]8[C@@H](O7)CC(=O)[C@@H](O8)C)N(C)C)O
2111,3033521,"(9S)-7-[(2R,4S,5S,6S)-4-amino-6-methyl-5-[(2R)-oxan-2-yl]oxyoxan-2-yl]oxy-6,9,11-trihydroxy-9-(2-hydroxyacetyl)-4-methoxy-8,10-dihydro-7H-tetracene-5,12-dione",C[C@H]1[C@H]([C@H](C[C@@H](O1)OC2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O[C@@H]6CCCCO6
2112,3034013,"[(8S)-8-(chloromethyl)-6-[5-[[6-(diethylamino)-1-benzofuran-2-carbonyl]amino]-1H-indole-2-carbonyl]-1-methyl-7,8-dihydro-3H-pyrrolo[3,2-e]indol-4-yl] N-phenylcarbamate",CCN(CC)C1=CC2=C(C=C1)C=C(O2)C(=O)NC3=CC4=C(C=C3)NC(=C4)C(=O)N5C[C@H](C6=C7C(=CNC7=C(C=C65)OC(=O)NC8=CC=CC=C8)C)CCl
2113,3034061,"[(4S,6S,7R,8S)-11-amino-7-hydroxy-5,12-dimethyl-10,13-dioxo-2,5-diazatetracyclo[7.4.0.02,7.04,6]trideca-1(9),11-dien-8-yl]methyl carbamate",CC1=C(C(=O)C2=C(C1=O)N3C[C@H]4[C@@H]([C@@]3([C@@H]2COC(=O)N)O)N4C)N
2114,3034101,"N-[(2Z,5R,6S,9S,10R,11R)-2-butan-2-ylidene-10-hydroxy-5,11-dimethyl-3,7,12-trioxo-9-(pyridin-3-ylmethyl)-1,4-dioxa-8-azacyclododec-6-yl]-3-hydroxypyridine-2-carboxamide",CC/C(=C\1/C(=O)O[C@@H]([C@@H](C(=O)N[C@H]([C@@H]([C@H](C(=O)O1)C)O)CC2=CN=CC=C2)NC(=O)C3=C(C=CC=N3)O)C)/C
2115,6439161,6-hydroxy-8-isocyano-8-[(Z)-1-isocyano-2-(4-methoxyphenyl)ethenyl]bicyclo[4.2.0]oct-4-en-3-one,COC1=CC=C(C=C1)/C=C(/C2(CC3(C2CC(=O)C=C3)O)[N+]#[C-])\[N+]#[C-]
2116,6441077,"(4R,7R,8R,9E,14E,16E,18S,20R)-18,20-dihydroxy-4,8,16-trimethyl-7-propan-2-yl-6,23-dioxa-3,12,25-triazabicyclo[20.2.1]pentacosa-1(24),9,14,16,22(25)-pentaene-2,5,11-trione",C[C@@H]1/C=C/C(=O)NC/C=C/C(=C/[C@H](C[C@H](CC2=NC(=CO2)C(=O)N[C@@H](C(=O)O[C@@H]1C(C)C)C)O)O)/C
2117,6441089,(E)-2-[[2-(2-aminopropanoylamino)-3-carboxypropanoyl]amino]-5-phosphonopent-3-enoic acid,CC(C(=O)NC(CC(=O)O)C(=O)NC(/C=C/CP(=O)(O)O)C(=O)O)N
2118,6441157,"methyl (7Z,18E,20Z)-2,10,12,14,16-pentahydroxy-4-methoxy-3,7,9,11,15,17,21-heptamethyl-25-methylsulfanyl-6,22,26,28-tetraoxo-23-azatricyclo[22.3.1.05,27]octacosa-1(27),2,4,7,18,20,24-heptaene-13-carboxylate",CC1/C=C/C=C(\C(=O)NC2=C(C(=O)C3=C(C2=O)C(=C(C(=C3C(=O)/C(=C\C(C(C(C(C(C(C(C1O)C)O)C(=O)OC)O)C)O)C)/C)OC)C)O)SC)/C
2119,6441441,"[(1S,3Z,5Z,7S,9Z,11Z,13S,15R,19R)-7-hydroxy-2-[[(2R)-2-hydroxypropanoyl]amino]-1,4,10,19-tetramethyl-17,18-dioxo-16-oxabicyclo[13.2.2]nonadeca-3,5,9,11-tetraen-13-yl] acetate",C[C@@H]1[C@H]2C[C@@H](/C=C\C(=C/C[C@@H](/C=C\C(=C/C([C@@](C1=O)(C(=O)O2)C)NC(=O)[C@@H](C)O)\C)O)\C)OC(=O)C
2120,6442177,"(1R,9S,12S,15R,16E,18R,19R,21R,23S,24E,26E,28E,30S,32S,35R)-1,18-dihydroxy-12-[(2R)-1-[(1S,3R,4R)-4-(2-hydroxyethoxy)-3-methoxycyclohexyl]propan-2-yl]-19,30-dimethoxy-15,17,21,23,29,35-hexamethyl-11,36-dioxa-4-azatricyclo[30.3.1.04,9]hexatriaconta-16,24,26,28-tetraene-2,3,10,14,20-pentone",C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OCCO)C)/C)O)OC)C)C)/C)OC
2121,6505803,"[(4E,6Z,8S,9S,10E,12S,13R,14S,16R)-13-hydroxy-8,14-dimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-19-(prop-2-enylamino)-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl] carbamate",C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC
2122,6478433,"(9E)-12-ethyl-11-hydroxy-6-(3-hydroxyoxan-2-yl)oxy-3,5,7,11-tetramethyl-1-oxacyclododec-9-ene-2,8-dione",CCC1C(/C=C/C(=O)C(C(C(CC(C(=O)O1)C)C)OC2C(CCCO2)O)C)(C)O
2123,6443657,"(17Z,19Z,21Z,23Z,25Z)-3-ethyl-4,6,10,12,14,16-hexahydroxy-15,27,28-trimethyl-1-oxacyclooctacosa-17,19,21,23,25-pentaen-2-one",CCC1C(CC(CCCC(CC(CC(C(C(/C=C\C=C/C=C\C=C/C=C\C(C(OC1=O)C)C)O)C)O)O)O)O)O
2124,6445461,"[6-[6-[[(14E)-7-acetyloxy-13-hydroxy-8-methoxy-3,12-dimethyl-5-oxo-10-(2-oxoethyl)-4,17-dioxabicyclo[14.1.0]heptadec-14-en-9-yl]oxy]-4-(dimethylamino)-5-hydroxy-2-methyloxan-3-yl]oxy-4-hydroxy-2,4-dimethyloxan-3-yl] propanoate",CCC(=O)OC1C(OC(CC1(C)O)OC2C(OC(C(C2N(C)C)O)OC3C(CC(C(/C=C/C4C(O4)CC(OC(=O)CC(C3OC)OC(=O)C)C)O)C)CC=O)C)C
2125,6447693,"(E)-N-[(2S)-1-[[(2S,3R)-1-[[(2S)-3-hydroxy-1-[[(2S,3S)-3-hydroxy-1-(2-hydroxyethylamino)-1-oxobutan-2-yl]amino]-1-oxopropan-2-yl]amino]-3-methyl-1-oxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]-N,2-dimethyl-3-oxodec-5-enamide",CCCC/C=C/CC(=O)C(C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]([C@H](C)CC)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@H](C)O)C(=O)NCCO
2126,6449925,"(2S)-2-[(2R,5S,6S)-6-[(2E,4S,6E)-4,6-dimethyl-5-oxoocta-2,6-dien-2-yl]-2-hydroxy-5-methyloxan-2-yl]-2-hydroxy-N-[(3R,6S,9R,16S,17S,20R,23S)-7-hydroxy-20-[(1S)-1-hydroxyethyl]-3,4,6-trimethyl-2,5,8,15,19,22-hexaoxo-17-propan-2-yl-18-oxa-1,4,7,13,14,21,27-heptazatricyclo[21.4.0.09,14]heptacosan-16-yl]butanamide",CC[C@@](C(=O)N[C@H]1[C@@H](OC(=O)[C@H](NC(=O)[C@@H]2CCCNN2C(=O)[C@H](N(C(=O)[C@@H](N(C(=O)[C@H]3CCCNN3C1=O)O)C)C)C)[C@H](C)O)C(C)C)([C@]4(CC[C@@H]([C@H](O4)/C(=C/[C@H](C)C(=O)/C(=C/C)/C)/C)C)O)O
2127,9595290,"N-[(E)-1-[(2S,4S)-4-[(2R,4S,5S,6S)-4-amino-5-hydroxy-6-methyloxan-2-yl]oxy-2,5,12-trihydroxy-7-methoxy-6,11-dioxo-3,4-dihydro-1H-tetracen-2-yl]ethylideneamino]benzamide",C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(/C(=N/NC(=O)C6=CC=CC=C6)/C)O)N)O
2128,9570327,"2-hydroxy-3,5-dinitro-N-[(E)-(5-nitrofuran-2-yl)methylideneamino]benzamide",C1=C(OC(=C1)[N+](=O)[O-])/C=N/NC(=O)C2=C(C(=CC(=C2)[N+](=O)[O-])[N+](=O)[O-])O
2129,9573395,"N-[(E)-1-[4-(4-amino-5-hydroxy-6-methyloxan-2-yl)oxy-2,5,12-trihydroxy-7-methoxy-6,11-dioxo-3,4-dihydro-1H-tetracen-2-yl]ethylideneamino]benzamide",CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(/C(=N/NC(=O)C6=CC=CC=C6)/C)O)N)O
2130,9577843,"(5R,6R)-3-[(R)-2-acetamidoethylsulfinyl]-7-oxo-6-(2-sulfooxypropan-2-yl)-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylic acid",CC(=O)NCC[S@@](=O)C1=C(N2[C@H](C1)[C@@H](C2=O)C(C)(C)OS(=O)(=O)O)C(=O)O
2131,21457583,"[(1S,2R,3R,5S,6S,16Z,18E,20R,21S)-11-chloro-21-hydroxy-12,20-dimethoxy-2,5,9,16-tetramethyl-8,23-dioxo-4,24-dioxa-9,22-diazatetracyclo[19.3.1.110,14.03,5]hexacosa-10,12,14(26),16,18-pentaen-6-yl] 2-methylpropanoate",C[C@@H]1[C@@H]2C[C@]([C@@H](/C=C/C=C(\CC3=CC(=C(C(=C3)OC)Cl)N(C(=O)C[C@@H]([C@]4([C@@H]1O4)C)OC(=O)C(C)C)C)/C)OC)(NC(=O)O2)O
2132,54675768,"[(3R,4S,5R,6R)-5-hydroxy-6-[4-hydroxy-3-[[5-[[4-hydroxy-7-[(2R,3R,4S,5R)-3-hydroxy-5-methoxy-6,6-dimethyl-4-(5-methyl-1H-pyrrole-2-carbonyl)oxyoxan-2-yl]oxy-8-methyl-2-oxochromen-3-yl]carbamoyl]-4-methyl-1H-pyrrole-3-carbonyl]amino]-8-methyl-2-oxochromen-7-yl]oxy-3-methoxy-2,2-dimethyloxan-4-yl] 5-methyl-1H-pyrrole-2-carboxylate",CC1=CC=C(N1)C(=O)O[C@H]2[C@H]([C@@H](OC([C@@H]2OC)(C)C)OC3=C(C4=C(C=C3)C(=C(C(=O)O4)NC(=O)C5=CNC(=C5C)C(=O)NC6=C(C7=C(C(=C(C=C7)O[C@H]8[C@@H]([C@@H]([C@H](C(O8)(C)C)OC)OC(=O)C9=CC=C(N9)C)O)C)OC6=O)O)O)C)O
2133,54676868,"3-[(2S,4S,5R)-5,6-dichloro-2,4-dimethylhexanoyl]-4-hydroxy-5,6-dimethoxy-1H-pyridin-2-one",C[C@@H](C[C@H](C)C(=O)C1=C(C(=C(NC1=O)OC)OC)O)[C@H](CCl)Cl
2134,54680103,"7-chloro-4-(dimethylamino)-1,6,10,11,12a-pentahydroxy-3,12-dioxo-4a,5,5a,6-tetrahydro-4H-tetracene-2-carboxamide",CN(C)C1C2CC3C(C4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O
2135,54686003,"4-(dimethylamino)-1,5,6,10,11,12a-hexahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide",CC1(C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O
2136,54686463,"(4E,6E,8E,10Z,16Z,18Z,20E,22E,24R,25S,26R)-25,27-dihydroxy-26-methoxy-4,24-dimethyl-13-phenyl-3-oxa-14-azabicyclo[22.3.0]heptacosa-1(27),4,6,8,10,16,18,20,22-nonaene-2,15-dione",C/C/1=C\C=C\C=C\C=C/CC(NC(=O)/C=C\C=C/C=C/C=C/[C@]2([C@@H]([C@H](C(=C2C(=O)O1)O)OC)O)C)C3=CC=CC=C3
2137,54686904,"(4S,4aS,5aR,12aR)-9-[[2-(tert-butylamino)acetyl]amino]-4,7-bis(dimethylamino)-1,10,11,12a-tetrahydroxy-3,12-dioxo-4a,5,5a,6-tetrahydro-4H-tetracene-2-carboxamide",CC(C)(C)NCC(=O)NC1=CC(=C2C[C@H]3C[C@H]4[C@@H](C(=O)C(=C([C@]4(C(=O)C3=C(C2=C1O)O)O)O)C(=O)N)N(C)C)N(C)C
2138,54688688,"(3E)-3-[(2S)-1-hydroxy-2-[(1S,2S,6R)-2-[(E)-3-hydroxy-2-[(2R,3R,6S)-6-[(E,3S)-3-[(2R,3S,5R)-5-[(1S)-1-methoxyethyl]-3-methyloxolan-2-yl]but-1-enyl]-3-methyloxan-2-yl]prop-1-enyl]-6-methylcyclohexyl]propylidene]oxolane-2,4-dione",C[C@@H]1CCC[C@@H]([C@H]1[C@H](C)/C(=C\2/C(=O)COC2=O)/O)/C=C(\CO)/[C@H]3[C@@H](CC[C@H](O3)/C=C/[C@H](C)[C@H]4[C@H](C[C@@H](O4)[C@H](C)OC)C)C
2139,54704722,6-carboxy-2-diazonio-3-methoxyphenolate,COC1=C(C(=C(C=C1)C(=O)O)[O-])[N+]#N
2140,54706138,"[(3R,4S,5R,6S)-6-[8-chloro-4-hydroxy-3-[[4-hydroxy-3-(3-methylbut-2-enyl)benzoyl]amino]-2-oxochromen-7-yl]oxy-5-hydroxy-3-methoxy-2,2-dimethyloxan-4-yl] 5-methyl-1H-pyrrole-2-carboxylate",CC1=CC=C(N1)C(=O)O[C@H]2[C@H]([C@@H](OC([C@@H]2OC)(C)C)OC3=C(C4=C(C=C3)C(=C(C(=O)O4)NC(=O)C5=CC(=C(C=C5)O)CC=C(C)C)O)Cl)O
2141,54693027,"(4S,4aR,5S,5aR,6R,12aR)-4-(dimethylamino)-1,5,6,10,11,12a-hexahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide",C[C@]1([C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O
2142,54711850,"2-[(4E,8E,12E,16E)-21-[1-[(E)-(2,4-dioxopyrrolidin-3-ylidene)-hydroxymethyl]-5-hydroxy-1,3-dimethyl-4a,5,6,7,8,8a-hexahydro-2H-naphthalen-2-yl]-2,6,10,14,18-pentahydroxy-11,17,19-trimethylhenicosa-4,8,12,16-tetraenyl]pyrrolidine-1-carboximidamide",CC1=CC2C(CCCC2O)C(C1CCC(C)C(/C(=C/CC(/C=C/C(C)C(/C=C/CC(/C=C/CC(CC3CCCN3C(=N)N)O)O)O)O)/C)O)(C)/C(=C\4/C(=O)CNC4=O)/O
2143,54702959,"[3-carbamoyl-4,6,7-trihydroxy-8-[4-hydroxy-6-methyl-5-[(E)-2-methylbut-2-enoyl]oxyoxan-2-yl]-4a,11-dimethoxy-11-methyl-2,5-dioxo-1,11a,12,12a-tetrahydrotetracen-1-yl] 2-hydroxybenzoate",C/C=C(\C)/C(=O)OC1C(OC(CC1O)C2=C(C3=C(C=C2)C(C4CC5C(C(=O)C(=C(C5(C(=O)C4=C3O)OC)O)C(=O)N)OC(=O)C6=CC=CC=C6O)(C)OC)O)C
2144,54728538,"methyl (1S,2S,3R,5S,8S,9R,10R)-10-[(2R,3E,5E,7E)-7-(2,4-dioxopyrrolidin-3-ylidene)-7-hydroxy-4-methylhepta-3,5-dien-2-yl]-3,5,9-trimethyl-7-oxo-4,11,12-trioxatricyclo[6.3.1.01,5]dodecane-2-carboxylate",C[C@H]1[C@H]2C(=O)C[C@]3([C@@](O2)([C@H]([C@H](O3)C)C(=O)OC)O[C@@H]1[C@H](C)/C=C(\C)/C=C/C(=C\4/C(=O)CNC4=O)/O)C
2145,54729846,"7-chloro-4-(dimethylamino)-1,6,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide;hydrochloride",CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)N)N(C)C)O.Cl
2146,122177137,"6-[[5,32-dichloro-22-(dimethylamino)-52-[3-(dimethylamino)propylcarbamoyl]-2,26,31,44,49-pentahydroxy-21,35,38,54,56,59-hexaoxo-47-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-7,13,28-trioxa-20,36,39,53,55,58-hexazaundecacyclo[38.14.2.23,6.214,17.219,34.18,12.123,27.129,33.141,45.010,37.046,51]hexahexaconta-3,5,8,10,12(64),14(63),15,17(62),23(61),24,26,29(60),30,32,41(57),42,44,46(51),47,49,65-henicosaen-64-yl]oxy]-3,4-dihydroxy-5-(9-methyldecanoylamino)oxane-2-carboxylic acid;hydrochloride",CC(C)CCCCCCCC(=O)NC1C(C(C(OC1OC2=C3C=C4C=C2OC5=C(C=C(C=C5)C(C6C(=O)NC(C7=C(C(=CC(=C7)O)OC8C(C(C(C(O8)CO)O)O)O)C9=C(C=CC(=C9)C(C(=O)N6)NC(=O)C4NC(=O)C1C2=C(C(=CC(=C2)OC2=C(C=CC(=C2)C(C(=O)NC(CC2=CC=C(O3)C=C2)C(=O)N1)N(C)C)O)O)Cl)O)C(=O)NCCCN(C)C)O)Cl)C(=O)O)O)O.Cl
2147,11284808,"(2Z)-2-[(3R,4S,5S,8S,9S,10S,11R,13R,14S,16S)-16-acetyloxy-3,11-dihydroxy-4,8,10,14-tetramethyl-2,3,4,5,6,7,9,11,12,13,15,16-dodecahydro-1H-cyclopenta[a]phenanthren-17-ylidene]-5-bromo-6-methylhept-5-enoic acid",C[C@H]1[C@@H]2CC[C@]3([C@H]([C@]2(CC[C@H]1O)C)[C@@H](C[C@@H]\4[C@@]3(C[C@@H](/C4=C(/CCC(=C(C)C)Br)\C(=O)O)OC(=O)C)C)O)C
2148,11224409,"N-[[(5S)-3-[3-fluoro-4-[4-[(2H-triazol-4-ylmethylamino)methyl]phenyl]phenyl]-2-oxo-1,3-oxazolidin-5-yl]methyl]acetamide",CC(=O)NC[C@H]1CN(C(=O)O1)C2=CC(=C(C=C2)C3=CC=C(C=C3)CNCC4=NNN=C4)F
2149,11234049,"(5R)-3-[3-fluoro-4-[6-(2-methyltetrazol-5-yl)-3-pyridinyl]phenyl]-5-(hydroxymethyl)-1,3-oxazolidin-2-one",CN1N=C(N=N1)C2=NC=C(C=C2)C3=C(C=C(C=C3)N4C[C@@H](OC4=O)CO)F
2150,45275360,"4-N,6-N-bis[3-[5-(diaminomethylideneamino)pentanoylamino]-2-[(3R)-pyrrolidin-3-yl]oxy-5-(trifluoromethyl)phenyl]pyrimidine-4,6-dicarboxamide;tetrahydrochloride",C1CNC[C@@H]1OC2=C(C=C(C=C2NC(=O)C3=CC(=NC=N3)C(=O)NC4=CC(=CC(=C4O[C@@H]5CCNC5)NC(=O)CCCCN=C(N)N)C(F)(F)F)C(F)(F)F)NC(=O)CCCCN=C(N)N.Cl.Cl.Cl.Cl
2151,452550,"3-[(3R,6S,9S,12S,15S,17S,20S,22R,25S,28S)-20-(2-amino-2-oxoethyl)-9-(3-aminopropyl)-3,22,25-tribenzyl-15-[(4-hydroxyphenyl)methyl]-6-(2-methylpropyl)-2,5,8,11,14,18,21,24,27-nonaoxo-12-propan-2-yl-1,4,7,10,13,16,19,23,26-nonazabicyclo[26.3.0]hentriacontan-17-yl]propanoic acid",CC(C)C[C@H]1C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@@H](C(=O)[C@@H](NC(=O)[C@@H](N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCN)C(C)C)CC3=CC=C(C=C3)O)CCC(=O)O)CC(=O)N)CC4=CC=CC=C4)CC5=CC=CC=C5)CC6=CC=CC=C6
2152,456190,"3-[[2-[2-[2-[[(2S,3R)-2-[[(2S,3S,4R)-4-[[(2S)-2-[[6-amino-2-[(1S)-3-amino-1-[[(2S)-2,3-diamino-3-oxopropyl]amino]-3-oxopropyl]-5-methylpyrimidine-4-carbonyl]amino]-3-[(2R,3S,4S,5S,6S)-3-[(2R,3S,4S,5R,6R)-4-carbamoyloxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-(1H-imidazol-5-yl)propanoyl]amino]-3-hydroxy-2-methylpentanoyl]amino]-3-hydroxybutanoyl]amino]ethyl]-1,3-thiazol-4-yl]-1,3-thiazole-4-carbonyl]amino]propyl-dimethylsulfanium",CC1=C(N=C(N=C1N)[C@H](CC(=O)N)NC[C@@H](C(=O)N)N)C(=O)N[C@@H](C(C2=CN=CN2)O[C@H]3[C@H]([C@H]([C@@H]([C@@H](O3)CO)O)O)O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)OC(=O)N)O)C(=O)N[C@H](C)[C@H]([C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O
2153,457831,"(2S,3S)-2-[(2S,4R,5R,6R)-4-[(2S,4R,5R,6R)-4-[(2S,4S,5R,6R)-4,5-dihydroxy-4,6-dimethyloxan-2-yl]oxy-5-hydroxy-6-methyloxan-2-yl]oxy-5-hydroxy-6-methyloxan-2-yl]oxy-3-[(1S,3S,4R)-3,4-dihydroxy-1-methoxy-2-oxopentyl]-6-[(2S,4R,5S,6R)-4-[(2S,4R,5S,6R)-4,5-dihydroxy-6-methyloxan-2-yl]oxy-5-hydroxy-6-methyloxan-2-yl]oxy-8,9-dihydroxy-7-methyl-3,4-dihydro-2H-anthracen-1-one",C[C@@H]1[C@H]([C@@H](C[C@@H](O1)O[C@@H]2C[C@@H](O[C@@H]([C@@H]2O)C)OC3=CC4=CC5=C(C(=O)[C@H]([C@@H](C5)[C@@H](C(=O)[C@H]([C@@H](C)O)O)OC)O[C@H]6C[C@H]([C@@H]([C@H](O6)C)O)O[C@H]7C[C@H]([C@@H]([C@H](O7)C)O)O[C@H]8C[C@]([C@@H]([C@H](O8)C)O)(C)O)C(=C4C(=C3C)O)O)O)O
2154,462166,"(2R,3R,4S,5R)-2-(8-hydroxy-7,8-dihydro-4H-imidazo[4,5-d][1,3]diazepin-3-yl)-5-(hydroxymethyl)oxolane-3,4-diol",C1C(C2=C(NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)O
2155,472202,"(8R)-3-[(4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-7,8-dihydro-4H-imidazo[4,5-d][1,3]diazepin-8-ol",C1[C@@H]([C@H](OC1N2C=NC3=C2NC=NC[C@H]3O)CO)O
2156,482190,"3-butanoyl-1,8-dihydroxy-2-methylphenanthrene-9,10-dione",CCCC(=O)C1=C(C(=C2C(=C1)C3=C(C(=CC=C3)O)C(=O)C2=O)O)C
2157,485851,"(1R,2S,4R,5R,8R,9S,11R)-2-[[(2R,3S,4S,5S,6R)-3,4-dihydroxy-5-methoxy-6-methyloxan-2-yl]oxymethyl]-9-formyl-5-methyl-13-propan-2-yltetracyclo[7.4.0.02,11.04,8]tridec-12-ene-1-carboxylic acid",C[C@@H]1CC[C@@H]2[C@@H]1C[C@@]3([C@@H]4C[C@]2([C@]3(C(=C4)C(C)C)C(=O)O)C=O)CO[C@H]5[C@H]([C@@H]([C@@H]([C@H](O5)C)OC)O)O
2158,498156,"(7S,9S)-7-[(2R,4S,5S,6S)-4-amino-5-hydroxy-6-methyloxan-2-yl]oxy-6,9,11-trihydroxy-9-(2-hydroxyacetyl)-8,10-dihydro-7H-tetracene-5,12-dione",C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)CO)O)N)O
2159,512882,"[6-(4,6-dihydroxy-2,4-dimethyloxan-3-yl)oxy-2-methyloxan-3-yl] 3-hydroxy-2-methyl-3-(6-methyl-5,8-dioxonaphthalen-2-yl)propanoate;3,5,7,9,13,14,19,21,23,27,31,32-dodecahydroxy-20,30-dimethyl-15-(3,5,7,9-tetrahydroxy-4,6,8-trimethylundecan-2-yl)-16,34-dioxabicyclo[30.2.2]hexatriacontane-17,33,36-trione",CCC(C(C)C(C(C)C(C(C)C(C(C)C1C(C(CCCC(CC(CC(CC(CC2CC(=O)C(C(C(CCC(CCCC(CC(C(C(CC(=O)O1)O)C)O)O)O)C)O)(C(=O)O2)O)O)O)O)O)O)O)O)O)O)O.CC1C(CCC(O1)OC2C(OC(CC2(C)O)O)C)OC(=O)C(C)C(C3=CC4=C(C=C3)C(=O)C(=CC4=O)C)O
2160,3041557,"4,6-diamino-3-[3-amino-6-(aminomethyl)-4-hydroxyoxan-2-yl]oxycyclohexane-1,2-diol",C1C(OC(C(C1O)N)OC2C(CC(C(C2O)O)N)N)CN
2161,3045997,(2R)-2-amino-4-[4-[2-[[(3S)-1-[(R)-carboxy-(4-hydroxyphenyl)methyl]-2-oxoazetidin-3-yl]amino]-2-oxoacetyl]phenoxy]butanoic acid,C1[C@@H](C(=O)N1[C@H](C2=CC=C(C=C2)O)C(=O)O)NC(=O)C(=O)C3=CC=C(C=C3)OCC[C@H](C(=O)O)N
2162,3058080,"19-hexyl-6-(1-hydroxyethyl)-9-(hydroxymethyl)-16,18-dimethyl-15-(2-methylpropyl)-12-propan-2-yl-1-oxa-4,7,10,13,16-pentazacyclononadecane-2,5,8,11,14,17-hexone",CCCCCCC1C(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)O1)C(C)O)CO)C(C)C)CC(C)C)C)C
